Zipcode,Median Age,Population,Asian,Black,Hispanic,White,American Indian,Native Hawaaiian,Two or more races
62684,43.5,5840.0,2.0,0.0,155.0,5793.0,0.0,0.0,45.0
62688,48.4,699.0,0.0,0.0,7.0,697.0,0.0,0.0,2.0
62808,40.5,1490.0,0.0,0.0,44.0,1446.0,0.0,0.0,0.0
62820,36.3,183.0,0.0,0.0,0.0,181.0,0.0,0.0,2.0
62837,44.6,8826.0,21.0,232.0,48.0,8411.0,9.0,0.0,153.0
62850,45.4,348.0,0.0,0.0,0.0,340.0,7.0,0.0,1.0
62863,44.9,9611.0,97.0,76.0,241.0,9201.0,2.0,0.0,209.0
62874,47.9,426.0,3.0,0.0,18.0,412.0,0.0,0.0,8.0
62954,46.8,456.0,0.0,0.0,12.0,456.0,0.0,0.0,0.0
62894,40.0,1074.0,4.0,2.0,0.0,1053.0,1.0,0.0,14.0
62918,38.6,10177.0,101.0,386.0,432.0,9053.0,18.0,0.0,325.0
62943,53.2,372.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0
62974,40.7,1653.0,5.0,0.0,5.0,1636.0,8.0,0.0,4.0
62987,40.9,1494.0,0.0,15.0,0.0,1432.0,0.0,0.0,47.0
62830,45.5,1229.0,11.0,5.0,12.0,1166.0,0.0,0.0,43.0
62833,39.7,420.0,0.0,0.0,0.0,420.0,0.0,0.0,0.0
62849,42.9,2085.0,9.0,3.0,8.0,2040.0,23.0,0.0,10.0
62939,47.2,2936.0,0.0,0.0,9.0,2936.0,0.0,0.0,0.0
62910,46.5,2367.0,2.0,211.0,95.0,2098.0,0.0,0.0,56.0
62926,35.4,2373.0,0.0,40.0,35.0,2311.0,4.0,0.0,12.0
62938,52.6,2994.0,8.0,166.0,116.0,2720.0,0.0,0.0,54.0
62941,40.9,740.0,3.0,20.0,25.0,705.0,0.0,0.0,11.0
62996,42.8,520.0,0.0,49.0,0.0,384.0,0.0,0.0,87.0
62208,39.4,16544.0,389.0,5620.0,573.0,9500.0,0.0,18.0,924.0
62214,38.8,1332.0,9.0,0.0,2.0,1269.0,0.0,3.0,51.0
62002,42.1,31087.0,127.0,6328.0,468.0,23232.0,56.0,0.0,1292.0
62009,39.9,1720.0,4.0,0.0,7.0,1684.0,19.0,0.0,1.0
75839,39.9,5927.0,10.0,232.0,816.0,5176.0,0.0,0.0,8.0
75848,24.5,137.0,0.0,5.0,0.0,129.0,0.0,0.0,3.0
75849,39.6,67.0,0.0,1.0,14.0,54.0,0.0,0.0,0.0
75858,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75904,35.8,34406.0,316.0,6818.0,6591.0,26156.0,126.0,0.0,705.0
75932,45.1,1743.0,0.0,153.0,9.0,1542.0,0.0,0.0,9.0
75937,45.0,891.0,0.0,147.0,17.0,691.0,24.0,0.0,25.0
75956,39.8,8937.0,17.0,781.0,656.0,7628.0,61.0,0.0,106.0
75973,41.8,2828.0,0.0,695.0,305.0,2105.0,0.0,0.0,0.0
75211,29.3,77570.0,439.0,5016.0,65515.0,66136.0,270.0,61.0,1241.0
75449,45.0,1374.0,0.0,152.0,86.0,1182.0,0.0,0.0,36.0
75480,56.1,1587.0,0.0,0.0,244.0,1300.0,26.0,0.0,74.0
75459,36.2,5156.0,33.0,0.0,406.0,4623.0,217.0,0.0,243.0
75468,41.0,939.0,0.0,25.0,0.0,914.0,0.0,0.0,0.0
75475,41.8,148.0,0.0,0.0,41.0,148.0,0.0,0.0,0.0
75487,40.3,2106.0,0.0,129.0,742.0,1843.0,0.0,0.0,45.0
75490,41.3,2493.0,37.0,120.0,227.0,2226.0,3.0,0.0,104.0
75503,38.3,25517.0,754.0,4915.0,1118.0,18813.0,117.0,0.0,716.0
75555,51.6,1579.0,3.0,214.0,15.0,1358.0,4.0,0.0,0.0
79088,37.1,5394.0,12.0,404.0,2466.0,4282.0,228.0,5.0,358.0
79093,60.2,102.0,0.0,0.0,0.0,72.0,0.0,0.0,30.0
79097,40.8,863.0,0.0,0.0,141.0,842.0,0.0,0.0,4.0
79007,35.7,14290.0,50.0,209.0,4030.0,12766.0,228.0,135.0,517.0
79025,63.0,20.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0
79027,35.0,4794.0,42.0,92.0,3383.0,4243.0,9.0,0.0,234.0
79039,45.4,965.0,9.0,4.0,79.0,942.0,0.0,0.0,6.0
79044,33.6,646.0,0.0,0.0,382.0,637.0,0.0,0.0,9.0
79053,35.6,97.0,0.0,0.0,29.0,97.0,0.0,0.0,0.0
79084,39.4,2123.0,0.0,37.0,995.0,1913.0,0.0,0.0,33.0
